nivel_territorial_codigo,nivel_territorial,unidade_de_medida_codigo,unidade_de_medida,valor,municipio_codigo,municipio,ano_codigo,ano,variavel_codigo,variavel,sexo_codigo,sexo,idade_codigo,idade,forma_de_declaracao_da_idade_codigo,forma_de_declaracao_da_idade
6,Município,45,Pessoas,373,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6637,84 anos,6555,Data de nascimento
6,Município,45,Pessoas,252,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6637,84 anos,6556,Idade presumida
6,Município,45,Pessoas,2042,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,49109,85 a 89 anos,113635,Total
6,Município,45,Pessoas,1264,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,49109,85 a 89 anos,6555,Data de nascimento
6,Município,45,Pessoas,778,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,49109,85 a 89 anos,6556,Idade presumida
6,Município,45,Pessoas,536,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6638,85 anos,113635,Total
6,Município,45,Pessoas,339,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6638,85 anos,6555,Data de nascimento
6,Município,45,Pessoas,197,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6638,85 anos,6556,Idade presumida
6,Município,45,Pessoas,490,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6639,86 anos,113635,Total
6,Município,45,Pessoas,300,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6639,86 anos,6555,Data de nascimento
6,Município,45,Pessoas,190,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6639,86 anos,6556,Idade presumida
6,Município,45,Pessoas,389,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6640,87 anos,113635,Total
6,Município,45,Pessoas,241,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6640,87 anos,6555,Data de nascimento
6,Município,45,Pessoas,148,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6640,87 anos,6556,Idade presumida
6,Município,45,Pessoas,312,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6641,88 anos,113635,Total
6,Município,45,Pessoas,185,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6641,88 anos,6555,Data de nascimento
6,Município,45,Pessoas,127,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6641,88 anos,6556,Idade presumida
6,Município,45,Pessoas,315,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6642,89 anos,113635,Total
6,Município,45,Pessoas,199,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6642,89 anos,6555,Data de nascimento
6,Município,45,Pessoas,116,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6642,89 anos,6556,Idade presumida
6,Município,45,Pessoas,993,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,60040,90 a 94 anos,113635,Total
6,Município,45,Pessoas,629,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,60040,90 a 94 anos,6555,Data de nascimento
6,Município,45,Pessoas,364,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,60040,90 a 94 anos,6556,Idade presumida
6,Município,45,Pessoas,300,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6643,90 anos,113635,Total
6,Município,45,Pessoas,180,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6643,90 anos,6555,Data de nascimento
6,Município,45,Pessoas,120,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6643,90 anos,6556,Idade presumida
6,Município,45,Pessoas,208,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6644,91 anos,113635,Total
6,Município,45,Pessoas,153,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6644,91 anos,6555,Data de nascimento
6,Município,45,Pessoas,55,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6644,91 anos,6556,Idade presumida
6,Município,45,Pessoas,232,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6645,92 anos,113635,Total
6,Município,45,Pessoas,144,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6645,92 anos,6555,Data de nascimento
6,Município,45,Pessoas,88,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6645,92 anos,6556,Idade presumida
6,Município,45,Pessoas,156,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6646,93 anos,113635,Total
6,Município,45,Pessoas,96,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6646,93 anos,6555,Data de nascimento
6,Município,45,Pessoas,60,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6646,93 anos,6556,Idade presumida
6,Município,45,Pessoas,97,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6647,94 anos,113635,Total
6,Município,45,Pessoas,56,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6647,94 anos,6555,Data de nascimento
6,Município,45,Pessoas,41,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6647,94 anos,6556,Idade presumida
6,Município,45,Pessoas,268,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,60041,95 a 99 anos,113635,Total
6,Município,45,Pessoas,160,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,60041,95 a 99 anos,6555,Data de nascimento
6,Município,45,Pessoas,108,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,60041,95 a 99 anos,6556,Idade presumida
6,Município,45,Pessoas,83,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6648,95 anos,113635,Total
6,Município,45,Pessoas,51,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6648,95 anos,6555,Data de nascimento
6,Município,45,Pessoas,32,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6648,95 anos,6556,Idade presumida
6,Município,45,Pessoas,68,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6649,96 anos,113635,Total
6,Município,45,Pessoas,40,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6649,96 anos,6555,Data de nascimento
6,Município,45,Pessoas,28,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6649,96 anos,6556,Idade presumida
6,Município,45,Pessoas,51,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6650,97 anos,113635,Total
6,Município,45,Pessoas,31,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6650,97 anos,6555,Data de nascimento
6,Município,45,Pessoas,20,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6650,97 anos,6556,Idade presumida
6,Município,45,Pessoas,37,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6651,98 anos,113635,Total
6,Município,45,Pessoas,21,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6651,98 anos,6555,Data de nascimento
6,Município,45,Pessoas,16,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6651,98 anos,6556,Idade presumida
6,Município,45,Pessoas,29,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6652,99 anos,113635,Total
6,Município,45,Pessoas,17,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6652,99 anos,6555,Data de nascimento
6,Município,45,Pessoas,12,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6652,99 anos,6556,Idade presumida
6,Município,45,Pessoas,45,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6653,100 anos ou mais,113635,Total
6,Município,45,Pessoas,29,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6653,100 anos ou mais,6555,Data de nascimento
6,Município,45,Pessoas,16,3301009,Campos dos Goytacazes (RJ),2022,2022,93,População residente,5,Mulheres,6653,100 anos ou mais,6556,Idade presumida
